time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190817:1310,68746000.0,722.61,220.13,16.07,62.51,36.0,3.03,0.0
20190817:1410,63852000.0,710.62,156.9,15.2,55.05,36.62,3.17,0.0
20190817:1510,51011000.0,521.79,161.22,12.58,44.93,36.88,3.24,0.0
20190817:1610,35262000.0,352.62,122.99,9.59,33.68,36.86,3.31,0.0
20190817:1710,15837000.0,151.0,91.38,5.95,22.03,36.36,3.17,0.0
20190817:1810,2023000.0,2.03,38.98,2.44,10.37,35.56,3.1,0.0
20190817:1910,0.0,0.0,0.0,0.0,0.0,34.18,2.48,0.0
20190817:2010,0.0,0.0,0.0,0.0,0.0,32.3,2.0,0.0
20190817:2110,0.0,0.0,0.0,0.0,0.0,30.64,1.86,0.0
20190817:2210,0.0,0.0,0.0,0.0,0.0,28.91,1.93,0.0
20190817:2310,0.0,0.0,0.0,0.0,0.0,27.32,1.93,0.0
20190818:0010,0.0,0.0,0.0,0.0,0.0,25.89,1.86,0.0
20190818:0110,0.0,0.0,0.0,0.0,0.0,24.57,1.72,0.0
20190818:0210,0.0,0.0,0.0,0.0,0.0,23.54,1.59,0.0
20190818:0310,0.0,0.0,0.0,0.0,0.0,22.66,1.52,0.0
20190818:0410,0.0,0.0,0.0,0.0,0.0,22.0,1.38,0.0
20190818:0510,0.0,0.0,0.0,0.0,0.0,21.68,1.17,0.0
20190818:0610,1528000.0,6.4,29.99,1.16,6.24,21.5,1.03,0.0
20190818:0710,16459000.0,150.89,85.2,4.66,17.85,22.94,0.48,0.0
20190818:0810,35945000.0,336.32,131.41,8.25,29.53,26.47,1.03,0.0
20190818:0910,53734000.0,573.68,130.67,11.87,40.96,28.94,1.66,0.0
20190818:1010,64713000.0,698.65,167.73,14.38,51.55,30.92,2.14,0.0
20190818:1110,72432000.0,816.99,166.63,16.27,60.13,32.57,2.76,0.0
20190818:1210,74091000.0,821.45,188.08,16.84,64.38,33.8,3.24,0.0
20190818:1310,71282000.0,772.47,194.13,16.4,62.19,34.75,3.59,0.0
20190818:1410,65720000.0,743.53,137.71,15.38,54.76,35.36,3.86,0.0
20190818:1510,53394000.0,578.31,126.78,12.94,44.67,35.51,4.14,0.0
20190818:1610,36076000.0,361.57,118.52,9.65,33.44,35.2,4.28,0.0
20190818:1710,16187000.0,186.36,63.36,6.3,21.8,34.42,4.34,0.0
20190818:1810,1362000.0,1.83,28.66,2.53,10.13,33.0,4.28,0.0
20190818:1910,0.0,0.0,0.0,0.0,0.0,30.82,3.59,0.0
20190818:2010,0.0,0.0,0.0,0.0,0.0,29.24,3.1,0.0
20190818:2110,0.0,0.0,0.0,0.0,0.0,27.91,2.69,0.0
20190818:2210,0.0,0.0,0.0,0.0,0.0,26.69,2.48,0.0
20190818:2310,0.0,0.0,0.0,0.0,0.0,25.62,2.48,0.0
20190819:0010,0.0,0.0,0.0,0.0,0.0,24.66,2.41,0.0
20190819:0110,0.0,0.0,0.0,0.0,0.0,23.77,2.28,0.0
20190819:0210,0.0,0.0,0.0,0.0,0.0,22.88,2.0,0.0
20190819:0310,0.0,0.0,0.0,0.0,0.0,22.02,1.59,0.0
20190819:0410,0.0,0.0,0.0,0.0,0.0,21.15,1.45,0.0
20190819:0510,0.0,0.0,0.0,0.0,0.0,20.44,1.52,0.0
20190819:0610,1500000.0,6.23,29.44,1.11,6.09,19.86,1.24,0.0
20190819:0710,16621000.0,160.86,76.11,4.64,17.7,21.29,1.1,0.0
20190819:0810,36863000.0,361.58,112.93,8.3,29.38,23.66,0.76,0.0
20190819:0910,53449000.0,562.48,132.95,11.67,40.79,26.3,1.17,0.0
20190819:1010,64989000.0,700.51,159.5,14.22,51.35,28.45,2.0,0.0
20190819:1110,73341000.0,851.07,138.06,16.29,59.87,30.21,2.41,0.0
20190819:1210,74179000.0,839.77,169.34,16.76,64.06,31.63,2.55,0.0
20190819:1310,70503000.0,760.17,193.2,16.13,61.87,32.8,2.9,0.0
20190819:1410,64780000.0,716.08,149.3,15.05,54.47,33.57,3.24,0.0
20190819:1510,52818000.0,565.96,129.04,12.71,44.41,33.83,3.45,0.0
20190819:1610,35943000.0,366.17,110.22,9.54,33.2,33.63,3.59,0.0
20190819:1710,15823000.0,155.06,84.64,5.86,21.56,33.04,3.52,0.0
20190819:1810,1975000.0,0.87,37.88,2.29,9.89,31.98,3.52,0.0
20190819:1910,0.0,0.0,0.0,0.0,0.0,30.64,2.97,0.0
20190819:2010,0.0,0.0,0.0,0.0,0.0,29.01,2.62,0.0
20190819:2110,0.0,0.0,0.0,0.0,0.0,27.64,2.14,0.0
20190819:2210,0.0,0.0,0.0,0.0,0.0,26.44,2.07,0.0
20190819:2310,0.0,0.0,0.0,0.0,0.0,25.26,2.14,0.0
20190820:0010,0.0,0.0,0.0,0.0,0.0,24.21,1.93,0.0
20190820:0110,0.0,0.0,0.0,0.0,0.0,23.18,1.86,0.0
20190820:0210,0.0,0.0,0.0,0.0,0.0,22.29,1.93,0.0
20190820:0310,0.0,0.0,0.0,0.0,0.0,21.5,1.86,0.0
20190820:0410,0.0,0.0,0.0,0.0,0.0,20.67,1.66,0.0
20190820:0510,0.0,0.0,0.0,0.0,0.0,19.91,1.45,0.0
20190820:0610,1657000.0,2.1,32.55,0.82,5.93,19.48,1.31,0.0
20190820:0710,14017000.0,75.83,118.57,3.79,17.55,20.98,1.24,0.0
20190820:0810,40053000.0,435.47,74.87,8.85,29.23,22.96,1.59,0.0
20190820:0910,53414000.0,521.65,167.56,11.54,40.63,25.13,1.38,0.0
20190820:1010,63763000.0,658.02,198.83,14.14,51.15,27.15,0.83,0.0
20190820:1110,69203000.0,739.9,220.92,15.84,59.61,28.83,0.55,0.0
20190820:1210,69840000.0,715.03,257.95,16.2,63.74,30.24,0.83,0.0
20190820:1310,68017000.0,699.11,244.1,15.95,61.54,31.32,1.03,0.0
20190820:1410,63874000.0,712.58,164.36,15.2,54.18,32.1,1.1,0.0
20190820:1510,51972000.0,543.57,153.56,12.69,44.15,32.56,1.31,0.0
20190820:1610,35693000.0,352.83,125.89,9.52,32.95,32.69,1.38,0.0
20190820:1710,16032000.0,156.1,87.37,5.92,21.32,32.46,1.52,0.0
20190820:1810,2038000.0,0.29,38.88,2.24,9.65,31.92,1.66,0.0
20190820:1910,0.0,0.0,0.0,0.0,0.0,31.14,1.31,0.0
20190820:2010,0.0,0.0,0.0,0.0,0.0,29.46,1.38,0.0
20190820:2110,0.0,0.0,0.0,0.0,0.0,27.47,1.52,0.0
20190820:2210,0.0,0.0,0.0,0.0,0.0,25.93,2.21,0.0
20190820:2310,0.0,0.0,0.0,0.0,0.0,24.86,1.66,0.0
20190821:0010,0.0,0.0,0.0,0.0,0.0,25.15,0.41,0.0
20190821:0110,0.0,0.0,0.0,0.0,0.0,23.54,1.79,0.0
20190821:0210,0.0,0.0,0.0,0.0,0.0,23.44,2.97,0.0
20190821:0310,0.0,0.0,0.0,0.0,0.0,22.96,3.17,0.0
20190821:0410,0.0,0.0,0.0,0.0,0.0,22.27,2.62,0.0
20190821:0510,0.0,0.0,0.0,0.0,0.0,21.56,1.93,0.0
20190821:0610,1516000.0,2.49,30.67,0.8,5.78,21.02,1.45,0.0
20190821:0710,13713000.0,79.54,112.42,3.71,17.4,22.04,1.38,0.0
20190821:0810,26713000.0,134.21,206.66,6.21,29.08,23.07,1.45,0.0
20190821:0910,36169000.0,167.1,293.14,8.28,40.46,24.55,1.38,0.0
20190821:1010,52898000.0,368.88,320.39,11.76,50.94,26.54,1.38,0.0
20190821:1110,56975000.0,393.69,365.93,13.0,59.34,28.36,1.1,0.0
20190821:1210,57056000.0,381.5,388.97,13.32,63.42,29.48,0.83,0.0
20190821:1310,50705000.0,279.16,402.29,12.16,61.21,30.61,0.83,0.0
20190821:1410,25731000.0,22.13,319.97,6.75,53.88,31.71,1.38,0.0
20190821:1510,34438000.0,139.0,314.43,8.59,43.88,32.24,2.0,0.0
20190821:1610,25605000.0,107.69,232.99,6.72,32.7,31.63,1.72,0.0
20190821:1710,4741000.0,0.0,76.31,1.53,21.07,31.07,1.38,0.0
20190821:1810,2946000.0,0.0,52.19,1.11,9.39,29.77,2.83,0.0
20190821:1910,0.0,0.0,0.0,0.0,0.0,29.43,2.41,0.0
20190821:2010,0.0,0.0,0.0,0.0,0.0,27.6,2.9,0.0
20190821:2110,0.0,0.0,0.0,0.0,0.0,26.17,2.69,0.0
20190821:2210,0.0,0.0,0.0,0.0,0.0,25.17,2.21,0.0
20190821:2310,0.0,0.0,0.0,0.0,0.0,24.45,1.86,0.0
20190822:0010,0.0,0.0,0.0,0.0,0.0,23.85,1.86,0.0
20190822:0110,0.0,0.0,0.0,0.0,0.0,23.02,1.59,0.0
20190822:0210,0.0,0.0,0.0,0.0,0.0,22.3,1.31,0.0
20190822:0310,0.0,0.0,0.0,0.0,0.0,21.46,1.03,0.0
20190822:0410,0.0,0.0,0.0,0.0,0.0,20.64,1.1,0.0
20190822:0510,0.0,0.0,0.0,0.0,0.0,20.0,1.38,0.0
20190822:0610,1173000.0,5.26,24.89,0.95,5.62,19.58,1.52,0.0
20190822:0710,16532000.0,146.81,85.63,4.42,17.25,20.9,2.28,0.0
20190822:0810,37923000.0,362.97,115.23,8.21,28.92,22.93,2.69,0.0
20190822:0910,55635000.0,573.6,132.23,11.67,40.29,25.37,2.97,0.0
20190822:1010,67032000.0,711.9,160.98,14.25,50.73,27.68,3.03,0.0
20190822:1110,74695000.0,847.57,148.96,16.24,59.07,29.8,3.1,0.0
20190822:1210,74087000.0,789.16,207.41,16.42,63.09,31.11,3.1,0.0
20190822:1310,70982000.0,755.58,202.93,16.05,60.88,32.31,2.9,0.0
20190822:1410,65690000.0,752.11,131.77,15.2,53.58,32.9,2.55,0.0
20190822:1510,52202000.0,550.5,142.18,12.51,43.61,33.37,2.41,0.0
20190822:1610,35295000.0,348.51,122.71,9.28,32.44,33.27,2.28,0.0
20190822:1710,15472000.0,148.37,87.23,5.64,20.82,32.91,2.28,0.0
20190822:1810,2716000.0,0.0,49.62,1.06,9.14,32.42,2.34,0.0
20190822:1910,0.0,0.0,0.0,0.0,0.0,30.81,2.76,0.0
20190822:2010,0.0,0.0,0.0,0.0,0.0,29.4,2.9,0.0
20190822:2110,0.0,0.0,0.0,0.0,0.0,28.13,3.03,0.0
20190822:2210,0.0,0.0,0.0,0.0,0.0,27.0,2.9,0.0
20190822:2310,0.0,0.0,0.0,0.0,0.0,25.95,2.83,0.0
20190823:0010,0.0,0.0,0.0,0.0,0.0,25.04,2.62,0.0
20190823:0110,0.0,0.0,0.0,0.0,0.0,24.19,2.28,0.0
20190823:0210,0.0,0.0,0.0,0.0,0.0,23.35,1.86,0.0
20190823:0310,0.0,0.0,0.0,0.0,0.0,22.49,1.52,0.0
20190823:0410,0.0,0.0,0.0,0.0,0.0,21.44,1.52,0.0
20190823:0510,0.0,0.0,0.0,0.0,0.0,20.61,1.59,0.0
20190823:0610,1142000.0,5.25,24.46,0.91,5.46,19.93,1.66,0.0
20190823:0710,16359000.0,143.83,87.88,4.37,17.1,22.01,1.24,0.0
20190823:0810,36351000.0,330.24,134.41,7.95,28.77,24.41,1.79,0.0
20190823:0910,52945000.0,522.24,162.51,11.3,40.11,26.48,1.66,0.0
20190823:1010,64148000.0,673.46,183.31,13.96,50.52,28.39,1.45,0.0
20190823:1110,72219000.0,832.94,159.0,16.11,58.8,30.09,1.45,0.0
20190823:1210,72609000.0,821.1,189.06,16.56,62.76,31.29,1.31,0.0
20190823:1310,61997000.0,532.99,320.69,14.49,60.54,32.45,1.1,0.0
20190823:1410,58185000.0,539.55,256.97,13.76,53.27,33.0,1.03,0.0
20190823:1510,50671000.0,529.82,154.55,12.31,43.33,33.34,1.03,0.0
20190823:1610,35241000.0,367.85,108.59,9.36,32.18,33.3,0.97,0.0
20190823:1710,14633000.0,98.19,120.26,4.97,20.56,33.09,1.03,0.0
20190823:1810,2525000.0,0.0,47.05,1.0,8.88,32.59,1.45,0.0
20190823:1910,0.0,0.0,0.0,0.0,0.0,31.64,2.48,0.0
20190823:2010,0.0,0.0,0.0,0.0,0.0,30.09,2.69,0.0
20190823:2110,0.0,0.0,0.0,0.0,0.0,28.9,2.48,0.0
20190823:2210,0.0,0.0,0.0,0.0,0.0,27.54,2.28,0.0
20190823:2310,0.0,0.0,0.0,0.0,0.0,26.16,1.86,0.0
20190824:0010,0.0,0.0,0.0,0.0,0.0,24.93,1.79,0.0
20190824:0110,0.0,0.0,0.0,0.0,0.0,23.78,1.79,0.0
20190824:0210,0.0,0.0,0.0,0.0,0.0,22.56,1.72,0.0
20190824:0310,0.0,0.0,0.0,0.0,0.0,21.47,1.45,0.0
20190824:0410,0.0,0.0,0.0,0.0,0.0,21.25,0.97,0.0
20190824:0510,0.0,0.0,0.0,0.0,0.0,20.88,0.76,0.0
20190824:0610,999000.0,6.54,22.04,0.93,5.3,20.02,0.83,0.0
20190824:0710,16854000.0,158.25,80.86,4.46,16.95,21.32,0.76,0.0
20190824:0810,37241000.0,360.77,120.23,8.15,28.61,24.68,0.9,0.0
20190824:0910,52701000.0,537.36,156.99,11.39,39.94,27.07,0.69,0.0
20190824:1010,63191000.0,679.87,183.96,14.02,50.31,29.15,0.55,0.0
20190824:1110,69780000.0,793.39,187.18,15.89,58.53,30.97,0.62,0.0
20190824:1210,70758000.0,796.27,208.52,16.44,62.42,32.4,0.69,0.0
20190824:1310,68107000.0,761.36,203.98,16.05,60.2,33.42,0.69,0.0
20190824:1410,63322000.0,744.38,139.84,15.09,52.96,34.13,0.83,0.0
20190824:1510,51106000.0,553.58,141.97,12.45,43.05,34.4,0.97,0.0
20190824:1610,34541000.0,342.34,126.29,9.14,31.91,34.33,1.1,0.0
20190824:1710,15165000.0,150.5,84.04,5.57,20.3,34.1,1.24,0.0
20190824:1810,2330000.0,0.0,44.49,0.95,8.62,33.49,1.38,0.0
20190824:1910,0.0,0.0,0.0,0.0,0.0,32.17,1.72,0.0
20190824:2010,0.0,0.0,0.0,0.0,0.0,30.65,2.0,0.0
20190824:2110,0.0,0.0,0.0,0.0,0.0,29.21,2.21,0.0
20190824:2210,0.0,0.0,0.0,0.0,0.0,27.84,2.28,0.0
20190824:2310,0.0,0.0,0.0,0.0,0.0,26.54,2.41,0.0
20190825:0010,0.0,0.0,0.0,0.0,0.0,25.32,3.03,0.0
20190825:0110,0.0,0.0,0.0,0.0,0.0,23.98,3.38,0.0
20190825:0210,0.0,0.0,0.0,0.0,0.0,22.75,3.24,0.0
20190825:0310,0.0,0.0,0.0,0.0,0.0,22.0,2.97,0.0
20190825:0410,0.0,0.0,0.0,0.0,0.0,21.44,2.41,0.0
20190825:0510,0.0,0.0,0.0,0.0,0.0,20.99,2.0,0.0
20190825:0610,1121000.0,4.16,24.48,0.78,5.14,20.6,1.79,0.0
20190825:0710,15892000.0,133.72,90.24,4.15,16.79,21.84,1.86,0.0
20190825:0810,36272000.0,328.65,132.11,7.79,28.46,24.17,2.41,0.0
20190825:0910,52010000.0,493.14,174.16,10.94,39.76,26.48,2.21,0.0
20190825:1010,63299000.0,637.57,198.27,13.54,50.09,28.56,2.07,0.0
20190825:1110,70569000.0,760.34,195.5,15.45,58.25,30.26,2.0,0.0
20190825:1210,70660000.0,720.75,240.17,15.73,62.09,31.57,2.28,0.0
20190825:1310,59104000.0,436.75,354.01,13.52,59.85,31.85,2.28,0.0
20190825:1410,42316000.0,186.33,372.06,10.23,52.65,32.44,2.21,0.0
20190825:1510,49069000.0,461.45,188.58,11.61,42.76,32.88,2.14,0.0
20190825:1610,33744000.0,311.92,138.0,8.72,31.65,32.78,2.14,0.0
20190825:1710,14875000.0,135.0,90.09,5.26,20.04,31.66,3.17,0.0
20190825:1810,2322000.0,0.0,43.63,0.93,8.35,29.46,2.69,0.0
20190825:1910,0.0,0.0,0.0,0.0,0.0,30.05,2.55,0.0
20190825:2010,0.0,0.0,0.0,0.0,0.0,28.43,3.03,0.0
20190825:2110,0.0,0.0,0.0,0.0,0.0,27.05,3.1,0.0
20190825:2210,0.0,0.0,0.0,0.0,0.0,25.7,3.17,0.0
20190825:2310,0.0,0.0,0.0,0.0,0.0,23.54,3.38,0.0
20190826:0010,0.0,0.0,0.0,0.0,0.0,20.44,2.9,0.0
20190826:0110,0.0,0.0,0.0,0.0,0.0,19.13,1.79,0.0
20190826:0210,0.0,0.0,0.0,0.0,0.0,18.57,0.34,0.0
20190826:0310,0.0,0.0,0.0,0.0,0.0,18.76,1.38,0.0
20190826:0410,0.0,0.0,0.0,0.0,0.0,18.65,1.66,0.0
20190826:0510,0.0,0.0,0.0,0.0,0.0,18.62,1.31,0.0
20190826:0610,796000.0,8.46,18.34,0.91,4.99,18.4,1.45,0.0
20190826:0710,13087000.0,67.72,113.97,3.42,16.64,20.13,0.55,0.0
20190826:0810,34794000.0,287.28,155.59,7.5,28.3,22.22,0.97,0.0
20190826:0910,51507000.0,464.25,194.78,10.79,39.58,24.28,1.52,0.0
20190826:1010,55645000.0,415.98,308.12,12.05,49.88,25.77,1.45,0.0
20190826:1110,35905000.0,76.23,386.3,8.77,57.97,27.09,1.86,0.0
20190826:1210,46260000.0,173.56,424.59,10.89,61.75,27.82,2.34,0.0
20190826:1310,46840000.0,190.44,413.75,10.98,59.51,28.26,2.83,0.0
20190826:1410,55141000.0,393.59,320.68,12.43,52.33,28.77,3.03,0.0
20190826:1510,49164000.0,405.32,222.59,11.21,42.47,28.08,3.45,0.0
20190826:1610,33849000.0,275.58,162.0,8.43,31.37,27.35,2.69,0.0
20190826:1710,7162000.0,1.45,103.55,2.11,19.77,26.24,3.24,0.0
20190826:1810,2299000.0,0.0,41.92,0.89,8.09,21.17,3.52,0.0
20190826:1910,0.0,0.0,0.0,0.0,0.0,24.53,2.9,0.0
20190826:2010,0.0,0.0,0.0,0.0,0.0,22.78,2.62,0.0
20190826:2110,0.0,0.0,0.0,0.0,0.0,21.77,1.66,0.0
20190826:2210,0.0,0.0,0.0,0.0,0.0,20.82,0.76,0.0
20190826:2310,0.0,0.0,0.0,0.0,0.0,20.92,0.41,0.0
20190827:0010,0.0,0.0,0.0,0.0,0.0,20.02,1.03,0.0
20190827:0110,0.0,0.0,0.0,0.0,0.0,19.56,1.38,0.0
20190827:0210,0.0,0.0,0.0,0.0,0.0,19.0,1.31,0.0
20190827:0310,0.0,0.0,0.0,0.0,0.0,18.48,1.1,0.0
20190827:0410,0.0,0.0,0.0,0.0,0.0,18.25,0.9,0.0
20190827:0510,0.0,0.0,0.0,0.0,0.0,18.05,0.76,0.0
20190827:0610,864000.0,7.04,19.68,0.82,4.83,17.69,0.83,0.0
20190827:0710,16332000.0,142.27,85.45,4.13,16.49,18.4,0.69,0.0
20190827:0810,37561000.0,355.77,118.2,7.88,28.14,20.27,0.97,0.0
20190827:0910,53919000.0,533.87,152.8,11.1,39.4,22.28,1.24,0.0
20190827:1010,66076000.0,689.25,170.21,13.76,49.66,24.07,1.72,0.0
20190827:1110,64103000.0,515.26,320.8,13.76,57.69,25.58,2.14,0.0
20190827:1210,65223000.0,512.55,342.24,14.22,61.4,26.74,2.41,0.0
20190827:1310,65034000.0,546.92,306.95,14.29,59.15,27.55,2.48,0.0
20190827:1410,35078000.0,89.63,361.34,8.56,52.01,28.22,2.76,0.0
20190827:1510,45800000.0,334.26,251.71,10.5,42.17,28.02,3.03,0.0
20190827:1610,32429000.0,242.57,175.05,8.01,31.09,27.65,3.72,0.0
20190827:1710,14975000.0,131.93,89.71,5.12,19.5,26.98,4.21,0.0
20190827:1810,2235000.0,0.0,41.92,0.89,7.81,26.54,4.0,0.0
20190827:1910,0.0,0.0,0.0,0.0,0.0,25.65,2.69,0.0
20190827:2010,0.0,0.0,0.0,0.0,0.0,24.71,2.07,0.0
20190827:2110,0.0,0.0,0.0,0.0,0.0,23.5,1.66,0.0
20190827:2210,0.0,0.0,0.0,0.0,0.0,22.24,1.38,0.0
20190827:2310,0.0,0.0,0.0,0.0,0.0,21.44,1.1,0.0
20190828:0010,0.0,0.0,0.0,0.0,0.0,21.97,0.62,0.0
20190828:0110,0.0,0.0,0.0,0.0,0.0,21.88,0.41,0.0
20190828:0210,0.0,0.0,0.0,0.0,0.0,21.42,0.41,0.0
20190828:0310,0.0,0.0,0.0,0.0,0.0,20.97,0.34,0.0
20190828:0410,0.0,0.0,0.0,0.0,0.0,20.55,0.21,0.0
20190828:0510,0.0,0.0,0.0,0.0,0.0,20.19,0.14,0.0
20190828:0610,926000.0,4.99,21.29,0.71,4.67,19.8,0.41,0.0
20190828:0710,16347000.0,145.19,84.98,4.13,16.33,20.02,0.21,0.0
20190828:0810,36892000.0,355.19,120.76,7.86,27.98,23.3,0.34,0.0
20190828:0910,51460000.0,491.21,179.84,10.85,39.22,25.47,0.69,0.0
20190828:1010,61917000.0,622.3,213.31,13.4,49.43,27.05,0.48,0.0
20190828:1110,68722000.0,754.88,205.53,15.36,57.4,28.32,0.21,0.0
20190828:1210,67781000.0,686.11,264.03,15.44,61.06,29.36,0.28,0.0
20190828:1310,67395000.0,735.5,212.7,15.56,58.8,30.42,0.28,0.0
20190828:1410,62176000.0,690.87,166.21,14.42,51.68,31.13,0.55,0.0
20190828:1510,50452000.0,520.91,155.44,11.9,41.88,31.57,0.9,0.0
20190828:1610,33555000.0,311.88,137.2,8.57,30.81,31.61,1.1,0.0
20190828:1710,14500000.0,135.92,86.25,5.12,19.23,31.27,1.31,0.0
20190828:1810,2244000.0,0.0,42.77,0.91,7.54,30.62,1.52,0.0
20190828:1910,0.0,0.0,0.0,0.0,0.0,29.44,1.66,0.0
20190828:2010,0.0,0.0,0.0,0.0,0.0,27.8,1.59,0.0
20190828:2110,0.0,0.0,0.0,0.0,0.0,26.02,1.17,0.0
20190828:2210,0.0,0.0,0.0,0.0,0.0,25.57,0.83,0.0
20190828:2310,0.0,0.0,0.0,0.0,0.0,25.67,0.48,0.0
20190829:0010,0.0,0.0,0.0,0.0,0.0,24.99,0.48,0.0
20190829:0110,0.0,0.0,0.0,0.0,0.0,24.32,0.21,0.0
20190829:0210,0.0,0.0,0.0,0.0,0.0,23.77,0.14,0.0
20190829:0310,0.0,0.0,0.0,0.0,0.0,21.52,1.1,0.0
20190829:0410,0.0,0.0,0.0,0.0,0.0,20.68,1.52,0.0
20190829:0510,0.0,0.0,0.0,0.0,0.0,19.99,1.52,0.0
20190829:0610,0.0,0.0,3.63,0.07,4.51,19.72,1.59,0.0
20190829:0710,3246000.0,0.0,54.51,1.09,16.18,21.59,0.9,0.0
20190829:0810,3816000.0,0.0,62.68,1.26,27.82,25.13,0.97,0.0
20190829:0910,43426000.0,309.05,254.92,9.41,39.04,27.48,1.1,0.0
20190829:1010,60780000.0,588.25,224.23,13.02,49.21,29.48,1.45,0.0
20190829:1110,69659000.0,756.91,197.22,15.2,57.11,30.99,1.59,0.0
20190829:1210,71475000.0,789.23,199.66,15.89,60.71,31.91,1.59,0.0
20190829:1310,66575000.0,683.57,235.15,15.07,58.44,32.78,1.45,0.0
20190829:1410,60740000.0,639.41,191.02,13.94,51.35,33.42,1.38,0.0
20190829:1510,43402000.0,331.34,248.47,10.32,41.57,33.49,1.38,0.0
20190829:1610,33519000.0,328.02,123.1,8.57,30.53,33.38,1.52,0.0
20190829:1710,14318000.0,165.3,60.8,5.3,18.95,32.79,2.0,0.0
20190829:1810,1592000.0,0.0,33.36,0.71,7.26,29.84,3.38,0.0
20190829:1910,0.0,0.0,0.0,0.0,0.0,30.46,1.52,0.0
20190829:2010,0.0,0.0,0.0,0.0,0.0,29.16,1.79,0.0
20190829:2110,0.0,0.0,0.0,0.0,0.0,27.77,2.28,0.0
20190829:2210,0.0,0.0,0.0,0.0,0.0,26.75,2.62,0.0
20190829:2310,0.0,0.0,0.0,0.0,0.0,25.5,2.48,0.0
20190830:0010,0.0,0.0,0.0,0.0,0.0,24.49,2.21,0.0
20190830:0110,0.0,0.0,0.0,0.0,0.0,23.71,1.93,0.0
20190830:0210,0.0,0.0,0.0,0.0,0.0,22.71,1.72,0.0
20190830:0310,0.0,0.0,0.0,0.0,0.0,21.85,1.66,0.0
20190830:0410,0.0,0.0,0.0,0.0,0.0,20.94,1.59,0.0
20190830:0510,0.0,0.0,0.0,0.0,0.0,20.29,1.31,0.0
20190830:0610,851000.0,4.73,20.19,0.64,4.35,19.94,1.17,0.0
20190830:0710,15608000.0,130.25,90.04,3.9,16.02,21.82,0.83,0.0
20190830:0810,36259000.0,341.58,125.4,7.63,27.65,25.1,1.24,0.0
20190830:0910,51417000.0,502.65,169.37,10.74,38.85,27.68,1.24,0.0
20190830:1010,63061000.0,675.82,177.79,13.51,48.98,29.85,1.1,0.0
20190830:1110,68197000.0,730.04,213.36,15.0,56.82,31.51,1.17,0.0
20190830:1210,66984000.0,661.88,270.4,15.07,60.36,32.73,1.17,0.0
20190830:1310,55208000.0,393.82,364.0,12.89,58.08,33.62,0.97,0.0
20190830:1410,5141000.0,0.0,82.67,1.66,51.01,34.27,0.76,0.0
20190830:1510,25480000.0,54.28,289.59,6.64,41.27,33.79,0.55,0.0
20190830:1610,32375000.0,296.68,140.65,8.26,30.24,31.82,0.34,0.0
20190830:1710,14210000.0,163.66,61.04,5.22,18.67,31.24,0.34,0.0
20190830:1810,2074000.0,0.0,40.21,0.86,6.98,29.33,1.17,0.0
20190830:1910,0.0,0.0,0.0,0.0,0.0,29.37,1.86,0.0
20190830:2010,0.0,0.0,0.0,0.0,0.0,28.45,0.97,0.0
20190830:2110,0.0,0.0,0.0,0.0,0.0,27.27,1.79,0.0
20190830:2210,0.0,0.0,0.0,0.0,0.0,26.2,1.93,0.0
20190830:2310,0.0,0.0,0.0,0.0,0.0,24.82,1.79,0.0
20190831:0010,0.0,0.0,0.0,0.0,0.0,23.55,1.66,0.0
20190831:0110,0.0,0.0,0.0,0.0,0.0,22.57,1.66,0.0
20190831:0210,0.0,0.0,0.0,0.0,0.0,22.07,1.31,0.0
20190831:0310,0.0,0.0,0.0,0.0,0.0,21.85,1.03,0.0
20190831:0410,0.0,0.0,0.0,0.0,0.0,21.31,1.03,0.0
20190831:0510,0.0,0.0,0.0,0.0,0.0,20.87,1.03,0.0
20190831:0610,809000.0,4.54,19.62,0.6,4.19,20.44,1.03,0.0
20190831:0710,15987000.0,140.57,84.97,3.93,15.87,21.47,0.9,0.0
20190831:0810,36757000.0,354.57,118.89,7.66,27.49,24.97,1.17,0.0
20190831:0910,52870000.0,553.24,143.18,11.01,38.66,27.06,0.69,0.0
20190831:1010,63688000.0,715.23,156.03,13.69,48.75,28.87,0.48,0.0
20190831:1110,69602000.0,804.04,171.68,15.38,56.53,30.38,0.55,0.0
20190831:1210,71545000.0,820.96,182.65,15.98,60.0,31.22,0.9,0.0
20190831:1310,70084000.0,812.36,160.26,15.73,57.71,31.83,1.24,0.0
20190831:1410,56365000.0,491.22,268.02,12.81,50.68,32.28,1.52,0.0
20190831:1510,49900000.0,507.84,155.43,11.52,40.96,32.8,1.86,0.0
20190831:1610,33108000.0,312.97,129.56,8.32,29.95,32.61,1.93,0.0
20190831:1710,10940000.0,34.07,127.14,3.37,18.39,32.35,2.07,0.0
20190831:1810,1692000.0,0.0,35.08,0.75,6.69,31.64,2.0,0.0
20190831:1910,0.0,0.0,0.0,0.0,0.0,30.71,1.72,0.0
20190831:2010,0.0,0.0,0.0,0.0,0.0,29.34,1.52,0.0
20190831:2110,0.0,0.0,0.0,0.0,0.0,27.79,1.17,0.0
20190831:2210,0.0,0.0,0.0,0.0,0.0,27.53,0.55,0.0
20190831:2310,0.0,0.0,0.0,0.0,0.0,27.63,0.28,0.0
20190901:0010,0.0,0.0,0.0,0.0,0.0,25.57,1.1,0.0
